,id,next_id
286,17.0000566,2.0004022
287,9.0001102,17.0000566
288,659.0000012,9.0001102
289,11.0000893,659.0000012
290,9.0001104,11.0000893
291,93.000011,9.0001104
292,1.0006784,93.000011
293,3.0002536,1.0006784
294,100.0000106,3.0002536
295,34.000031,100.0000106
296,1.0010668,34.000031
297,1.0006803,1.0010668
298,37.0000283,1.0006803
299,47.0000234,37.0000283
300,64.0000176,47.0000234
301,7.0001392,64.0000176
302,58.0000188,7.0001392
303,7.0001261,58.0000188
304,71.0000154,7.0001261
305,3.0002992,71.0000154
306,82.0000128,3.0002992
307,21.0000477,82.0000128
308,2.0003628,21.0000477
309,4.0002213,2.0003628
310,10.0000961,4.0002213
311,182.0000058,10.0000961
312,15.0000669,182.0000058
313,57.0000194,15.0000669
314,10.000093,57.0000194
315,2.0004426,10.000093
316,3.0002713,2.0004426
317,26.000037,3.0002713
318,136.000008,26.000037
319,5.0001729,136.000008
320,45.0000244,5.0001729
321,14.0000676,45.0000244
322,3.0003032,14.0000676
323,1.000981,3.0003032
324,19.0000502,1.000981
325,6.0001491,19.0000502
326,70.0000158,6.0001491
327,38.0000278,70.0000158
328,5.0001744,38.0000278
329,7.0001264,5.0001744
330,4.0002373,7.0001264
331,10.0000965,4.0002373
332,1.0009783,10.0000965
333,147.0000074,1.0009783
334,17.0000554,147.0000074
335,6.000151,17.0000554
336,1.001169,6.000151
337,57.0000191,1.001169
338,9.0001064,57.0000191
339,1.0005931,9.0001064
340,14.00007,1.0005931
341,167.0000066,14.00007
342,71.0000156,167.0000066
343,10.0000936,71.0000156
344,33.000032,10.0000936
345,1.001175,33.000032
346,1.0011146,1.001175
347,9.0001091,1.0011146
348,1.0005861,9.0001091
349,1.0007017,1.0005861
350,71.0000155,1.0007017
351,41.000026,71.0000155
352,2.0003592,41.000026
353,24.0000403,2.0003592
354,1.0006971,24.0000403
355,34.0000307,1.0006971
356,16.000062,34.0000307
357,6.0001636,16.000062
358,4.0002381,6.0001636
359,3.0002966,4.0002381
360,7.0001296,3.0002966
361,1.0011783,7.0001296
362,138.0000079,1.0011783
363,8.0001187,138.0000079
364,25.0000385,8.0001187
365,2.0004165,25.0000385
366,5.0001967,2.0004165
367,5.0001701,5.0001967
368,93.0000111,5.0001701
369,13.0000728,93.0000111
370,17.0000587,13.0000728
371,125.0000087,17.0000587
372,2.00034,125.0000087
373,1.0008315,2.00034
374,4.0002312,1.0008315
375,7.0001393,4.0002312
376,5.0001772,7.0001393
377,7.0001256,5.0001772
378,2.0003829,7.0001256
379,1.0005339,2.0003829
380,11.000083,1.0005339
381,2.0005013,11.000083
382,156.000007,2.0005013
383,16.0000599,156.000007
384,21.0000483,16.0000599
385,53.0000209,21.0000483
386,22.0000454,53.0000209
387,26.0000381,22.0000454
388,1.0009674,26.0000381
389,3.000279,1.0009674
390,4.0002338,3.000279
391,211.0000045,4.0002338
392,38.0000274,211.0000045
393,15.000067,38.0000274
394,2.000358,15.000067
395,1.0010353,2.000358
396,22.0000449,1.0010353
397,29.0000343,22.0000449
398,2.0003419,29.0000343
399,51.0000219,2.0003419
400,6.0001632,51.0000219
401,3.0002987,6.0001632
402,8.000122,3.0002987
403,15.0000672,8.000122
404,5.0001968,15.0000672
405,2.0004329,5.0001968
406,4.0002219,2.0004329
407,67.0000168,4.0002219
408,151.0000072,67.0000168
409,1.001096,151.0000072
410,21.0000461,1.001096
411,1.0011645,21.0000461
412,1.0010604,1.0011645
413,48.0000232,1.0010604
414,8.0001182,48.0000232
415,3.0002835,8.0001182
416,1.0009453,3.0002835
417,1.0010354,1.0009453
418,15.0000656,1.0010354
419,1.0010494,15.0000656
420,10.0000911,1.0010494
421,25.0000387,10.0000911
422,15.0000661,25.0000387
423,5.0001739,15.0000661
424,9.0001047,5.0001739
425,4.0002237,9.0001047
426,3.0002756,4.0002237
427,2.0004401,3.0002756
428,14.0000721,2.0004401
429,58.0000189,14.0000721
430,4.0002296,58.0000189
431,3.0002854,4.0002296
432,44.0000249,3.0002854
433,2.0003764,44.0000249
434,139.0000078,2.0003764
435,116.000009,139.0000078
436,1.0005544,116.000009
437,14.0000718,1.0005544
438,9.0001039,14.0000718
439,37.0000279,9.0001039
440,3.0003132,37.0000279
441,11.0000836,3.0003132
442,1.0008254,11.0000836
443,228.0000043,1.0008254
444,1.000851,228.0000043
445,22.000044,1.000851
446,15.0000664,22.000044
447,3.0002842,15.0000664
448,17.0000583,3.0002842
449,2.0003429,17.0000583
450,83.0000124,2.0003429
451,1.0008509,83.0000124
452,4.0002149,1.0008509
453,4.0002224,4.0002149
454,3.0002766,4.0002224
455,142.0000076,3.0002766
456,284.0000037,142.0000076
457,1.000738,284.0000037
458,2.0004392,1.000738
459,1.0011735,2.0004392
460,8.000114,1.0011735
461,1.0006919,8.000114
462,70.000016,1.0006919
463,38.0000273,70.000016
464,7.0001275,38.0000273
465,1.0010925,7.0001275
466,2.000419,1.0010925
467,32.0000328,2.000419
468,12.0000817,32.0000328
469,8.0001145,12.0000817
470,37.0000281,8.0001145
471,1.0007956,37.0000281
472,48.0000233,1.0007956
473,28.0000357,48.0000233
474,463.000002,28.0000357
475,68.0000162,463.000002
476,114.0000095,68.0000162
477,28.0000353,114.0000095
478,24.0000413,28.0000353
479,2.0004997,24.0000413
480,2.0004576,2.0004997
481,4.0002054,2.0004576
482,167.0000065,4.0002054
483,1.0007215,167.0000065
484,37.0000287,1.0007215
485,31.0000334,37.0000287
486,3.0002711,31.0000334
487,14.0000725,3.0002711
488,2.0003581,14.0000725
489,19.0000511,2.0003581
490,1.0006505,19.0000511
491,188.0000054,1.0006505
492,2.0003501,188.0000054
493,67.0000165,2.0003501
494,12.000079,67.0000165
495,1.0006924,12.000079
496,47.0000239,1.0006924
497,9.000109,47.0000239
498,1.0010953,9.000109
499,9.000105,1.0010953
500,11.0000883,9.000105
501,1.000535,11.0000883
502,3.000272,1.000535
503,1.0010429,3.000272
504,39.0000271,1.0010429
505,2.0005007,39.0000271
506,3.0003194,2.0005007
507,4.000245,3.0003194
508,36.0000296,4.000245
509,7.0001294,36.0000296
510,114.0000094,7.0001294
511,8.0001212,114.0000094
512,77.0000137,8.0001212
513,2.0003361,77.0000137
514,8.0001136,2.0003361
515,1.0009706,8.0001136
516,7.0001307,1.0009706
517,1.0009708,7.0001307
518,11.0000849,1.0009708
519,2.0004838,11.0000849
520,1.0009625,2.0004838
521,5.0001728,1.0009625
522,8.0001132,5.0001728
523,2.0003794,8.0001132
524,4.0002212,2.0003794
525,6.0001666,4.0002212
526,20.0000497,6.0001666
527,1.0008806,20.0000497
528,3.0003237,1.0008806
529,3.0002659,3.0003237
530,2.0003466,3.0002659
531,82.0000127,2.0003466
532,5.0001823,82.0000127
533,45.0000245,5.0001823
534,24.0000409,45.0000245
535,20.0000486,24.0000409
536,21.000047,20.0000486
537,5.0001697,21.000047
538,1.0010142,5.0001697
539,11.000088,1.0010142
540,53.0000207,11.000088
541,4.0002141,53.0000207
542,3.0002523,4.0002141
543,8.0001129,3.0002523
544,79.0000136,8.0001129
545,17.0000584,79.0000136
546,3.0003056,17.0000584
547,3.0002844,3.0003056
548,16.0000628,3.0002844
549,17.0000553,16.0000628
550,14.0000694,17.0000553
551,17.000057,14.0000694
552,2.0004889,17.000057
553,54.0000203,2.0004889
554,6.000153,54.0000203
555,6.0001492,6.000153
556,4.0002035,6.0001492
557,1.0005607,4.0002035
558,29.0000345,1.0005607
559,1.0005882,29.0000345
560,1.0006106,1.0005882
561,30.0000336,1.0006106
562,5.0001979,30.0000336
563,87.0000118,5.0001979
564,9.0001094,87.0000118
565,5.000194,9.0001094
566,135.0000082,5.000194
567,1.0006822,135.0000082
568,1.0007987,1.0006822
569,5.0001684,1.0007987
570,2.0004789,5.0001684
571,29.0000346,2.0004789
572,29.0000341,29.0000346
573,1.0010036,29.0000341
574,13.0000734,1.0010036
575,14.0000678,13.0000734
576,7.0001269,14.0000678
577,36.0000292,7.0001269
578,2.0005029,36.0000292
579,1.0010062,2.0005029
580,8.0001133,1.0010062
581,2.0005052,8.0001133
582,68.0000161,2.0005052
583,3.0003126,68.0000161
584,10.0000993,3.0003126
585,18.0000544,10.0000993
586,34.0000312,18.0000544
587,2.0003957,34.0000312
588,3.0002695,2.0003957
589,4.0002039,3.0002695
590,3.0002807,4.0002039
591,1.0009447,3.0002807
592,7.0001359,1.0009447
593,14.0000719,7.0001359
594,1.000563,14.0000719
595,21.0000465,1.000563
596,172.0000063,21.0000465
597,4.0002439,172.0000063
598,5.0001782,4.0002439
599,1.0006751,5.0001782
600,3.0002995,1.0006751
601,7.0001334,3.0002995
602,1.0007754,7.0001334
603,1.0009876,1.0007754
604,51.0000218,1.0009876
605,1.0011094,51.0000218
606,40.0000264,1.0011094
607,2.0003666,40.0000264
608,11.0000866,2.0003666
609,23.0000427,11.0000866
610,12.0000822,23.0000427
611,27.0000362,12.0000822
612,1.0010544,27.0000362
613,3.0002504,1.0010544
614,81.0000132,3.0002504
615,20.0000484,81.0000132
616,1.0005778,20.0000484
617,6.0001554,1.0005778
618,6.0001488,6.0001554
619,2.0005049,6.0001488
620,5.0001887,2.0005049
621,6.0001576,5.0001887
622,7.0001426,6.0001576
623,1.0008469,7.0001426
624,2.0004829,1.0008469
625,1.0008063,2.0004829
626,12.0000782,1.0008063
627,5.0001816,12.0000782
628,56.0000197,5.0001816
629,1.0008795,56.0000197
630,2.000494,1.0008795
631,1.0007263,2.000494
632,2.0003402,1.0007263
633,51.0000217,2.0003402
634,90.0000113,51.0000217
635,4.0002052,90.0000113
636,7.0001271,4.0002052
637,1.0009643,7.0001271
638,2.0004023,1.0009643
639,1.0011298,2.0004023
640,89.0000116,1.0011298
641,10.0000985,89.0000116
642,12.0000821,10.0000985
643,1.0009037,12.0000821
644,1.0007622,1.0009037
645,1.0010368,1.0007622
646,6.0001506,1.0010368
647,63.000018,6.0001506
648,8.0001224,63.000018
649,36.0000294,8.0001224
650,22.0000435,36.0000294
651,3.0003078,22.0000435
652,9.0001096,3.0003078
653,1.0010343,9.0001096
654,42.0000256,1.0010343
655,4.0002236,42.0000256
656,1.000863,4.0002236
657,2.0003981,1.000863
658,1.0007152,2.0003981
659,1.0010466,1.0007152
660,3.0003017,1.0010466
661,1.0007298,3.0003017
662,5.0001829,1.0007298
663,4.0002325,5.0001829
664,2.000337,4.0002325
665,1.001025,2.000337
666,27.0000366,1.001025
667,126.0000086,27.0000366
668,51.0000216,126.0000086
669,10.0000906,51.0000216
670,1.0006787,10.0000906
671,3.0003045,1.0006787
672,11.0000881,3.0003045
673,36.0000291,11.0000881
674,7.0001378,36.0000291
675,20.0000495,7.0001378
676,1.0007586,20.0000495
677,1.0009527,1.0007586
678,2.0004146,1.0009527
679,8.0001165,2.0004146
680,35.0000301,8.0001165
681,49.0000223,35.0000301
682,3.000264,49.0000223
683,1.0005839,3.000264
684,1.0010401,1.0005839
685,14.0000711,1.0010401
686,2.0003357,14.0000711
687,2.0004658,2.0003357
688,1.0010419,2.0004658
689,25.0000397,1.0010419
690,1.0009363,25.0000397
691,1.0009282,1.0009363
692,1.0007095,1.0009282
693,1.0009762,1.0007095
694,102.0000105,1.0009762
695,1.0006403,102.0000105
696,3.0003278,1.0006403
697,1.0009362,3.0003278
698,32.0000327,1.0009362
699,1.0008033,32.0000327
700,1.0007075,1.0008033
701,177.000006,1.0007075
702,107.0000101,177.000006
703,16.0000589,107.0000101
704,84.0000123,16.0000589
705,99.0000107,84.0000123
706,3.0003265,99.0000107
707,2.0003573,3.0003265
708,1.0007689,2.0003573
709,16.0000605,1.0007689
710,12.000081,16.0000605
711,1.0009348,12.000081
712,1.0007612,1.0009348
713,1.0009627,1.0007612
714,1.0005722,1.0009627
715,65.0000173,1.0005722
716,9.0001031,65.0000173
717,3.000267,9.0001031
718,3.0002553,3.000267
719,1.0005602,3.0002553
720,6.0001648,1.0005602
721,1.0011019,6.0001648
722,4.0002131,1.0011019
723,1.0006015,4.0002131
724,11.0000835,1.0006015
725,2.0005027,11.0000835
726,1.0008934,2.0005027
727,1.0009486,1.0008934
728,4.0002127,1.0009486
729,3.0003233,4.0002127
730,1.0011531,3.0003233
731,67.0000164,1.0011531
732,2.0004071,67.0000164
733,2.0004727,2.0004071
734,5.000181,2.0004727
735,2.0003886,5.000181
736,1.0007731,2.0003886
737,2.0004732,1.0007731
738,6.0001596,2.0004732
739,1.0008851,6.0001596
740,2.0004721,1.0008851
741,1.0011305,2.0004721
742,1.0009503,1.0011305
743,1.000573,1.0009503
744,6.0001526,1.000573
745,2.0004754,6.0001526
746,108.00001,2.0004754
747,3.0002736,108.00001
748,10.0000946,3.0002736
749,63.0000179,10.0000946
750,1.0011424,63.0000179
751,3.0002905,1.0011424
752,2.0003931,3.0002905
753,16.0000593,2.0003931
754,5.0001849,16.0000593
755,4.0002078,5.0001849
756,7.000139,4.0002078
757,12.0000815,7.000139
758,5.0001998,12.0000815
759,19.0000517,5.0001998
760,134.0000083,19.0000517
761,2.0003896,134.0000083
762,24.0000404,2.0003896
763,3.0002861,24.0000404
764,4.0002233,3.0002861
765,2.0004137,4.0002233
766,17.0000576,2.0004137
767,14.0000689,17.0000576
768,8.0001186,14.0000689
769,3.000308,8.0001186
770,5.00017,3.000308
771,2.0004499,5.00017
772,10.0000934,2.0004499
773,1.0010412,10.0000934
774,3.0002913,1.0010412
775,1.0006173,3.0002913
776,1.0011486,1.0006173
777,4.0002178,1.0011486
778,72.0000152,4.0002178
779,2.0004594,72.0000152
780,2.0004511,2.0004594
781,11.00009,2.0004511
782,118.0000089,11.00009
783,1.0011376,118.0000089
784,1.0006874,1.0011376
785,10.000096,1.0006874
786,115.0000093,10.000096
787,1.0005149,115.0000093
788,3.0002583,1.0005149
789,12.0000814,3.0002583
790,9.0001041,12.0000814
791,3.0002716,9.0001041
792,24.0000406,3.0002716
793,1.0006187,24.0000406
794,11.0000843,1.0006187
795,2.0004989,11.0000843
796,2.0004778,2.0004989
797,73.000015,2.0004778
798,1.0008372,73.000015
799,6.0001439,1.0008372
800,1.0005683,6.0001439
801,22.0000453,1.0005683
802,3.0003263,22.0000453
803,45.0000242,3.0003263
804,6.0001556,45.0000242
805,23.0000423,6.0001556
806,5.0001844,23.0000423
807,1.0006158,5.0001844
808,16.0000617,1.0006158
809,2.000416,16.0000617
810,1.0009324,2.000416
811,20.0000489,1.0009324
812,24.0000416,20.0000489
813,1.0006101,24.0000416
814,1.0009493,1.0006101
815,22.0000439,1.0009493
816,4.0002481,22.0000439
817,31.0000332,4.0002481
818,12.0000775,31.0000332
819,47.0000235,12.0000775
820,5.0001882,47.0000235
821,17.0000568,5.0001882
822,1.0006878,17.0000568
823,1.0010216,1.0006878
824,14.0000698,1.0010216
825,1.0007628,14.0000698
826,3.0002752,1.0007628
827,10.0000944,3.0002752
828,11.0000865,10.0000944
829,8.0001148,11.0000865
830,1.0008529,8.0001148
831,11.0000875,1.0008529
832,1.0008415,11.0000875
833,1.0008705,1.0008415
834,7.0001357,1.0008705
835,45.0000243,7.0001357
836,1.0011658,45.0000243
837,16.0000622,1.0011658
838,22.0000438,16.0000622
839,17.0000572,22.0000438
840,9.0001113,17.0000572
841,2.0004394,9.0001113
842,5.000184,2.0004394
843,1.0007955,5.000184
844,1.0005458,1.0007955
845,15.000066,1.0005458
846,19.0000505,15.000066
847,14.0000685,19.0000505
848,26.0000368,14.0000685
849,17.0000571,26.0000368
850,2.0004181,17.0000571
851,15.0000662,2.0004181
852,39.000027,15.0000662
853,11.0000899,39.000027
854,1.0011287,11.0000899
855,2.0003942,1.0011287
856,65.0000175,2.0003942
857,16.0000594,65.0000175
858,22.0000458,16.0000594
859,44.0000246,22.0000458
860,1.0009823,44.0000246
861,4.0002471,1.0009823
862,127.0000085,4.0002471
863,2.0004817,127.0000085
864,77.0000138,2.0004817
865,1.0007641,77.0000138
866,74.0000146,1.0007641
867,21.0000474,74.0000146
868,11.000084,21.0000474
869,1.00111,11.000084
870,1.0007378,1.00111
871,5.0001894,1.0007378
872,16.0000603,5.0001894
873,7.0001348,16.0000603
874,1.0006626,7.0001348
875,1.0005749,1.0006626
876,5.0001929,1.0005749
877,2.0004145,5.0001929
878,2.0004506,2.0004145
879,2.0003669,2.0004506
880,66.0000172,2.0003669
881,7.0001299,66.0000172
882,3.0002818,7.0001299
883,6.0001459,3.0002818
884,7.000126,6.0001459
885,27.0000359,7.000126
886,5.0001808,27.0000359
887,34.0000304,5.0001808
888,88.0000117,34.0000304
889,9.0001049,88.0000117
890,2.0004253,9.0001049
891,5.0001921,2.0004253
892,2.0003971,5.0001921
893,1.0008367,2.0003971
894,11.0000861,1.0008367
895,3.0003028,11.0000861
896,1.0010436,3.0003028
897,2.0004708,1.0010436
898,6.0001516,2.0004708
899,3.0002682,6.0001516
900,1.0010555,3.0002682
901,1.0009851,1.0010555
902,27.0000365,1.0009851
903,19.0000509,27.0000365
904,5.0001945,19.0000509
905,24.0000402,5.0001945
906,53.0000204,24.0000402
907,2.0004606,53.0000204
908,36.0000295,2.0004606
909,1.0006553,36.0000295
910,1.0008458,1.0006553
911,5.0001987,1.0008458
912,11.0000894,5.0001987
913,26.0000375,11.0000894
914,2.0005088,26.0000375
915,5.0001788,2.0005088
916,1.0010298,5.0001788
917,1.0008267,1.0010298
918,3.0003231,1.0008267
919,9.0001004,3.0003231
920,5.0001925,9.0001004
921,2.0004324,5.0001925
922,4.0002031,2.0004324
923,70.0000159,4.0002031
924,3.0003103,70.0000159
925,1.0006993,3.0003103
926,12.00008,1.0006993
927,1.0011385,12.00008
928,10.0000923,1.0011385
929,7.0001375,10.0000923
930,3.0003298,7.0001375
931,3.0002501,3.0003298
932,9.0001119,3.0002501
933,22.0000452,9.0001119
934,85.0000122,22.0000452
935,80.0000133,85.0000122
936,2.0004472,80.0000133
937,1.0007301,2.0004472
938,8.0001249,1.0007301
939,2.0003394,8.0001249
940,10.000095,2.0003394
941,2.0004255,10.000095
942,2.0004378,2.0004255
943,74.0000144,2.0004378
944,37.0000285,74.0000144
945,5.0001914,37.0000285
946,13.0000732,5.0001914
947,2.0004157,13.0000732
948,3.000291,2.0004157
949,4.000242,3.000291
950,1.0010009,4.000242
951,37.0000282,1.0010009
952,5.0001956,37.0000282
953,1.0008291,5.0001956
954,1.0009965,1.0008291
955,2.0003696,1.0009965
956,2.0003623,2.0003696
957,21.0000473,2.0003623
958,11.000086,21.0000473
959,7.0001344,11.000086
960,6.0001525,7.0001344
961,12.0000824,6.0001525
962,2.0003975,12.0000824
963,17.0000559,2.0003975
964,2.0003697,17.0000559
965,6.0001639,2.0003697
966,2.0004232,6.0001639
967,11.0000904,2.0004232
968,1.0007944,11.0000904
969,2.0003879,1.0007944
970,33.0000315,2.0003879
971,1.0005794,33.0000315
972,2.0003516,1.0005794
973,12.0000795,2.0003516
974,1.000852,12.0000795
975,26.0000376,1.000852
976,1.000583,26.0000376
977,10.0000931,1.000583
978,2.0004698,10.0000931
979,1.0009385,2.0004698
980,30.0000338,1.0009385
981,11.0000842,30.0000338
982,1.0005222,11.0000842
983,3.0003061,1.0005222
984,22.000045,3.0003061
985,160.0000067,22.000045
986,1.0009283,160.0000067
987,2.000462,1.0009283
988,1.0006512,2.000462
989,8.0001181,1.0006512
990,8.0001154,8.0001181
991,21.0000463,8.0001154
992,1.0006608,21.0000463
993,14.0000702,1.0006608
994,2.0003645,14.0000702
995,8.0001166,2.0003645
996,17.0000579,8.0001166
997,1.0006558,17.0000579
998,1.000792,1.0006558
999,3.0002742,1.000792
1000,16.0000627,3.0002742
1001,4.0002295,16.0000627
1002,44.000025,4.0002295
1003,2.0003637,44.000025
1004,6.0001601,2.0003637
1005,1.0008253,6.0001601
1006,1.001091,1.0008253
1007,1.0007063,1.001091
1008,21.0000482,1.0007063
1009,9.0001082,21.0000482
1010,9.0001025,9.0001082
1011,11.0000864,9.0001025
